completed,valid,email,mobile,social,web,age,became_member_on,gender,income,income10K,bogo_10_5_10,bogo_10_7_10,bogo_5_5_5,bogo_5_7_5,discount_10_10_2,discount_10_7_2,discount_20_10_5,discount_7_7_3,informational_0_3_0,informational_0_4_0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,0,0,1,118,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,66,2018,2,65000,65,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,66,2018,2,65000,65,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,66,2018,2,65000,65,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,66,2018,2,65000,65,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,66,2018,2,65000,65,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,21,2017,2,44000,44,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,21,2017,2,44000,44,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,21,2017,2,44000,44,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,21,2017,2,44000,44,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,73,2017,2,52000,52,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,73,2017,2,52000,52,0,0,0,0,0,0,0,1,0,0
1,1,1,0,0,1,73,2017,2,52000,52,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,73,2017,2,52000,52,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2017,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,89,2015,2,84000,84,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,89,2015,2,84000,84,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,89,2015,2,84000,84,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,67,2013,2,63000,63,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,67,2013,2,63000,63,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,67,2013,2,63000,63,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,66,2016,2,103000,103,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,66,2016,2,103000,103,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,64,2016,2,55000,55,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,64,2016,2,55000,55,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,64,2016,2,55000,55,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,43,2018,2,99000,99,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,43,2018,2,99000,99,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,43,2018,2,99000,99,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,43,2018,2,99000,99,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,58,2016,1,64000,64,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,58,2016,1,64000,64,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,58,2016,1,64000,64,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,58,2016,1,64000,64,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,48,2018,2,37000,37,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,48,2018,2,37000,37,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,48,2018,2,37000,37,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,48,2018,2,37000,37,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,75,2017,2,36000,36,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,75,2017,2,36000,36,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,75,2017,2,36000,36,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,118,2015,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,118,2015,0,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,118,2015,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,47,2018,1,93000,93,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,47,2018,1,93000,93,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,47,2018,1,93000,93,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,54,2017,2,65000,65,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,54,2017,2,65000,65,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,58,2018,2,36000,36,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,58,2018,2,36000,36,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,0,58,2018,2,36000,36,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,58,2018,2,36000,36,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,1,57,2018,2,40000,40,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,57,2018,2,40000,40,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,57,2018,2,40000,40,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,37,2018,2,52000,52,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,37,2018,2,52000,52,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,37,2018,2,52000,52,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,37,2018,2,52000,52,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,74,2016,1,45000,45,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,74,2016,1,45000,45,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,0,74,2016,1,45000,45,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,74,2016,1,45000,45,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,23,2017,2,34000,34,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,23,2017,2,34000,34,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,23,2017,2,34000,34,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,23,2017,2,34000,34,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,55,2017,2,52000,52,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,55,2017,2,52000,52,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,55,2017,2,52000,52,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,55,2017,2,52000,52,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,34,2015,1,33000,33,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,34,2015,1,33000,33,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,34,2015,1,33000,33,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,0,34,2015,1,33000,33,0,1,0,0,0,0,0,0,0,0
1,1,1,0,0,1,118,2017,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,118,2017,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,118,2017,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,44,2018,2,41000,41,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,44,2018,2,41000,41,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,44,2018,2,41000,41,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,44,2018,2,41000,41,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,40,2018,2,59000,59,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,40,2018,2,59000,59,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,40,2018,2,59000,59,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,0,40,2018,2,59000,59,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,48,2017,2,59000,59,0,0,0,0,1,0,0,0,0,0
0,1,1,1,1,1,48,2017,2,59000,59,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,48,2017,2,59000,59,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,48,2017,2,59000,59,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,18,2017,2,67000,67,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,18,2017,2,67000,67,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,18,2017,2,67000,67,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,18,2017,2,67000,67,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,47,2017,2,51000,51,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,47,2017,2,51000,51,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,47,2017,2,51000,51,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,53,2017,1,114000,114,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,53,2017,1,114000,114,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,62,2017,2,72000,72,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,62,2017,2,72000,72,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,62,2017,2,72000,72,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,71,2015,2,69000,69,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,71,2015,2,69000,69,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,71,2015,2,69000,69,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,118,2017,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,40,2017,2,56000,56,0,1,0,0,0,0,0,0,0,0
0,1,1,0,0,1,40,2017,2,56000,56,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,50,2015,2,37000,37,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,50,2015,2,37000,37,0,0,0,0,0,0,1,0,0,0
1,1,1,1,0,1,50,2015,2,37000,37,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,50,2015,2,37000,37,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,85,2017,1,96000,96,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,85,2017,1,96000,96,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,80,2014,2,76000,76,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,80,2014,2,76000,76,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,80,2014,2,76000,76,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,80,2014,2,76000,76,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,65,2015,1,87000,87,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,65,2015,1,87000,87,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,65,2015,1,87000,87,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,65,2015,1,87000,87,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,1,83,2017,1,94000,94,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,1,83,2017,1,94000,94,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,83,2017,1,94000,94,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,80,2017,2,71000,71,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,80,2017,2,71000,71,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,80,2017,2,71000,71,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,80,2017,2,71000,71,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,88,2015,1,71000,71,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0,1,88,2015,1,71000,71,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,21,2017,2,31000,31,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,21,2017,2,31000,31,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,21,2017,2,31000,31,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,61,2017,1,84000,84,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,61,2017,1,84000,84,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,61,2017,1,84000,84,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,61,2017,1,84000,84,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,62,2016,1,107000,107,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,1,62,2016,1,107000,107,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,62,2016,1,107000,107,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,83,2018,2,40000,40,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,83,2018,2,40000,40,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,83,2018,2,40000,40,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,83,2018,2,40000,40,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,37,2016,2,52000,52,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,0,37,2016,2,52000,52,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,0,37,2016,2,52000,52,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,37,2016,2,52000,52,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,37,2016,2,52000,52,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,24,2018,2,71000,71,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,24,2018,2,71000,71,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,24,2018,2,71000,71,0,0,0,0,0,0,0,0,0,1
0,1,1,0,0,1,24,2018,2,71000,71,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,24,2018,2,71000,71,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,77,2016,2,83000,83,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,77,2016,2,83000,83,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,77,2016,2,83000,83,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,77,2016,2,83000,83,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,77,2016,2,83000,83,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,73,2016,2,63000,63,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,73,2016,2,63000,63,0,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,73,2016,2,63000,63,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,118,2016,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2016,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2016,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,90,2018,1,57000,57,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,90,2018,1,57000,57,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,90,2018,1,57000,57,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,118,2018,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,59,2016,1,108000,108,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,59,2016,1,108000,108,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,59,2016,1,108000,108,0,0,0,0,0,0,0,1,0,0
0,1,1,0,0,1,51,2018,1,48000,48,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,51,2018,1,48000,48,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,51,2018,1,48000,48,0,0,0,1,0,0,0,0,0,0
0,1,1,1,0,1,51,2018,1,48000,48,0,0,0,0,0,0,0,0,0,1
0,1,1,1,0,1,37,2014,2,38000,38,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,37,2014,2,38000,38,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,37,2014,2,38000,38,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,0,37,2014,2,38000,38,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,76,2017,1,95000,95,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,76,2017,1,95000,95,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,76,2017,1,95000,95,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,76,2017,1,95000,95,0,0,0,1,0,0,0,0,0,0
1,1,1,0,0,1,76,2017,1,95000,95,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,60,2015,1,113000,113,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,60,2015,1,113000,113,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,60,2015,1,113000,113,0,0,0,0,0,1,0,0,0,0
1,1,1,0,0,1,67,2017,1,92000,92,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,67,2017,1,92000,92,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,67,2017,1,92000,92,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,30,2016,2,39000,39,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,30,2016,2,39000,39,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,30,2016,2,39000,39,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,18,2017,1,73000,73,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,18,2017,1,73000,73,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,18,2017,1,73000,73,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,89,2016,2,84000,84,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,89,2016,2,84000,84,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,89,2016,2,84000,84,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,118,2015,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2015,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,118,2015,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,25,2017,1,45000,45,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,25,2017,1,45000,45,0,0,0,1,0,0,0,0,0,0
0,1,1,0,0,1,25,2017,1,45000,45,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,51,2017,2,62000,62,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,51,2017,2,62000,62,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,59,2018,1,53000,53,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,59,2018,1,53000,53,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,59,2018,1,53000,53,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,59,2018,1,53000,53,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,68,2017,1,106000,106,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,68,2017,1,106000,106,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,68,2017,1,106000,106,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,54,2016,1,116000,116,1,0,0,0,0,0,0,0,0,0
1,1,1,1,0,1,54,2016,1,116000,116,0,0,0,0,0,1,0,0,0,0
1,1,1,1,0,1,54,2016,1,116000,116,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,41,2015,1,33000,33,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,41,2015,1,33000,33,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,0,41,2015,1,33000,33,0,1,0,0,0,0,0,0,0,0
1,1,1,1,0,1,41,2015,1,33000,33,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,24,2016,2,40000,40,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0,1,24,2016,2,40000,40,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,24,2016,2,40000,40,0,0,0,0,0,0,0,1,0,0
1,1,1,1,1,1,88,2017,1,92000,92,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,88,2017,1,92000,92,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,88,2017,1,92000,92,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,88,2017,1,92000,92,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,118,2017,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,118,2017,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,100,2015,2,98000,98,0,0,0,0,1,0,0,0,0,0
1,1,1,1,1,1,100,2015,2,98000,98,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,100,2015,2,98000,98,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,0,42,2018,1,65000,65,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,42,2018,1,65000,65,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,42,2018,1,65000,65,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,51,2015,2,66000,66,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,51,2015,2,66000,66,1,0,0,0,0,0,0,0,0,0
1,1,1,0,0,1,65,2016,2,117000,117,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,65,2016,2,117000,117,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,65,2016,2,117000,117,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,25,2018,2,39000,39,0,1,0,0,0,0,0,0,0,0
0,1,1,1,0,1,25,2018,2,39000,39,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,58,2016,1,94000,94,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,58,2016,1,94000,94,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,58,2016,1,94000,94,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,62,2018,1,41000,41,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,0,62,2018,1,41000,41,0,1,0,0,0,0,0,0,0,0
0,1,1,1,1,1,26,2018,2,49000,49,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,26,2018,2,49000,49,0,0,1,0,0,0,0,0,0,0
0,1,1,1,0,1,26,2018,2,49000,49,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,26,2018,2,49000,49,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,0,67,2017,2,99000,99,0,0,0,0,0,0,0,0,1,0
1,1,1,1,0,1,67,2017,2,99000,99,0,0,0,1,0,0,0,0,0,0
1,1,1,1,0,1,67,2017,2,99000,99,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,67,2017,2,99000,99,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,60,2018,1,83000,83,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,0,60,2018,1,83000,83,0,0,0,0,0,0,0,0,1,0
0,1,1,1,1,1,60,2018,1,83000,83,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,60,2018,1,83000,83,0,0,0,0,0,1,0,0,0,0
1,1,1,1,1,1,70,2015,2,74000,74,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,70,2015,2,74000,74,0,0,0,0,0,1,0,0,0,0
1,1,1,0,0,1,70,2015,2,74000,74,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,0,70,2015,2,74000,74,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,56,2017,1,38000,38,0,0,1,0,0,0,0,0,0,0
0,1,1,1,1,0,56,2017,1,38000,38,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,47,2014,2,45000,45,1,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,47,2014,2,45000,45,0,0,0,0,0,0,0,0,1,0
0,1,1,0,0,1,47,2014,2,45000,45,0,0,0,0,0,0,1,0,0,0
1,1,1,0,0,1,40,2017,2,51000,51,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,40,2017,2,51000,51,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,40,2017,2,51000,51,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,40,2017,2,51000,51,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,40,2017,2,51000,51,0,0,0,0,0,1,0,0,0,0
0,1,1,1,0,1,58,2018,2,85000,85,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,58,2018,2,85000,85,0,0,0,0,0,0,0,1,0,0
1,1,1,1,0,1,58,2018,2,85000,85,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,58,2018,2,85000,85,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,118,2018,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,0,1,118,2018,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,1,118,2018,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,64,2018,2,43000,43,1,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,64,2018,2,43000,43,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,64,2018,2,43000,43,0,0,0,0,1,0,0,0,0,0
1,1,1,1,0,1,64,2018,2,43000,43,0,0,0,0,0,1,0,0,0,0
0,1,1,1,1,1,64,2017,2,36000,36,0,0,0,0,0,0,0,1,0,0
0,1,1,1,0,1,64,2017,2,36000,36,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,76,2018,2,92000,92,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0,1,76,2018,2,92000,92,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,0,76,2018,2,92000,92,0,1,0,0,0,0,0,0,0,0
1,1,1,1,1,1,76,2018,2,92000,92,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,76,2018,2,52000,52,0,0,0,0,0,0,0,0,0,1
1,1,1,1,0,1,76,2018,2,52000,52,0,0,0,1,0,0,0,0,0,0
1,1,1,1,1,1,76,2018,2,52000,52,0,0,0,0,1,0,0,0,0,0
0,1,1,1,0,1,46,2016,2,68000,68,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0,1,46,2016,2,68000,68,0,0,0,0,0,0,1,0,0,0
1,1,1,1,1,1,46,2016,2,68000,68,0,0,1,0,0,0,0,0,0,0
1,1,1,1,0,1,46,2016,2,68000,68,0,0,0,1,0,0,0,0,0,0
0,1,1,1,1,0,58,2018,2,57000,57,0,0,0,0,0,0,0,0,1,0
0,1,1,1,0,1,58,2018,2,57000,57,0,0,0,0,0,0,0,0,0,1
0,1,1,1,1,1,58,2018,2,57000,57,0,0,1,0,0,0,0,0,0,0
1,1,1,1,1,1,78,2016,2,95000,95,0,0,0,0,1,0,0,0,0,0
